Stock,Date,Price,Open,High,Low,Vol.,Change %,Daily Price Change,Daily % Change,High–Low Range,High–Low % Range,Previous Close,Daily Return %,Volume % Change,Month / Year,Day Type
SBI,18-04-2022,509.5,512,515,504,14490000,-1.58%,-2.5,-0.004882813,11.00,0.021825397,511.80,-0.00449394,-0.29,Apr-2022,Down Day
SBI,13-04-2022,517.7,514.3,520.9,513.75,15440000,0.95%,3.4,0.006610927,7.15,0.013917275,509.50,0.01609421,0.07,Apr-2022,Up Day
SBI,12-04-2022,512.85,512.75,516.7,504.35,14460000,-0.40%,0.1,0.000195027,12.35,0.024486963,517.70,-0.00936836,-0.06,Apr-2022,Down Day
SBI,11-04-2022,514.9,513.5,522,513.2,12370000,-0.23%,1.4,0.002726388,8.80,0.017147311,512.85,0.00399727,-0.14,Apr-2022,Up Day
SBI,08-04-2022,516.1,519.5,519.5,512.35,13570000,0.22%,-3.4,-0.006544755,7.15,0.013955304,514.90,0.00233055,0.10,Apr-2022,Up Day
SBI,07-04-2022,514.95,510.05,519.9,510.05,19620000,0.19%,4.9,0.009606901,9.85,0.019311832,516.10,-0.00222825,0.45,Apr-2022,Down Day
SBI,06-04-2022,513.95,507,515.2,506,13740000,0.89%,6.95,0.013708087,9.20,0.018181818,514.95,-0.00194194,-0.30,Apr-2022,Down Day
SBI,05-04-2022,509.4,514.4,516.4,507.7,13600000,-0.59%,-5,-0.009720062,8.70,0.017136104,513.95,-0.00885300,-0.01,Apr-2022,Down Day
SBI,04-04-2022,512.4,509.3,514.9,506,16260000,0.83%,3.1,0.006086786,8.90,0.017588933,509.40,0.00588928,0.20,Apr-2022,Up Day
SBI,01-04-2022,508.2,491,509.75,491,18530000,2.97%,17.2,0.03503055,18.75,0.038187373,512.40,-0.00819672,0.14,Apr-2022,Down Day
SBI,31-03-2022,493.55,494.3,497.55,492.2,10240000,-0.15%,-0.75,-0.001517297,5.35,0.010869565,508.20,-0.02882723,-0.45,Mar-2022,Down Day
SBI,30-03-2022,494.3,499.3,500.4,492.3,16460000,-0.14%,-5,-0.01001402,8.10,0.016453382,493.55,0.00151960,0.61,Mar-2022,Up Day
SBI,29-03-2022,495,500,501.4,491.7,14300000,-0.50%,-5,-0.01,9.70,0.019727476,494.30,0.00141614,-0.13,Mar-2022,Up Day
SBI,28-03-2022,497.5,490.95,498.6,481.95,16740000,1.39%,6.55,0.013341481,16.65,0.034547152,495.00,0.00505051,0.17,Mar-2022,Up Day
SBI,25-03-2022,490.7,491.75,493.3,486.6,11540000,0.74%,-1.05,-0.002135231,6.70,0.013769009,497.50,-0.01366834,-0.31,Mar-2022,Down Day
SBI,24-03-2022,487.1,485,494.8,483.5,18170000,-0.72%,2.1,0.004329897,11.30,0.023371251,490.70,-0.00733646,0.57,Mar-2022,Down Day
SBI,23-03-2022,490.65,498.5,502.4,489.2,15800000,-0.62%,-7.85,-0.015747242,13.20,0.026982829,487.10,0.00728803,-0.13,Mar-2022,Up Day
SBI,22-03-2022,493.7,490.6,495.8,477.25,26160000,0.63%,3.1,0.006318793,18.55,0.038868518,490.65,0.00621624,0.66,Mar-2022,Up Day
SBI,21-03-2022,490.6,502,502,489,19060000,-2.25%,-11.4,-0.022709163,13.00,0.026584867,493.70,-0.00627912,-0.27,Mar-2022,Down Day
SBI,17-03-2022,501.9,499,503.5,498.3,22950000,1.86%,2.9,0.005811623,5.20,0.010435481,490.60,0.02303302,0.20,Mar-2022,Up Day
SBI,16-03-2022,492.75,493,494.3,489.4,16210000,1.42%,-0.25,-0.000507099,4.90,0.01001226,501.90,-0.01823072,-0.29,Mar-2022,Down Day
SBI,15-03-2022,485.85,489,490.5,480.65,27200000,0.14%,-3.15,-0.006441718,9.85,0.020493082,492.75,-0.01400304,0.68,Mar-2022,Down Day
SBI,14-03-2022,485.15,471,486,470.55,27750000,3.15%,14.15,0.030042463,15.45,0.032833918,485.85,-0.00144077,0.02,Mar-2022,Down Day
SBI,11-03-2022,470.35,466.4,474.8,462,22090000,0.35%,3.95,0.008469125,12.80,0.027705628,485.15,-0.03050603,-0.20,Mar-2022,Down Day
SBI,10-03-2022,468.7,469.9,476.65,461.65,34550000,3.76%,-1.2,-0.002553735,15.00,0.032492148,470.35,-0.00350803,0.56,Mar-2022,Down Day
SBI,09-03-2022,451.7,442,454.3,438.55,32330000,2.59%,9.7,0.021945701,15.75,0.035913807,468.70,-0.03627054,-0.06,Mar-2022,Down Day
SBI,08-03-2022,440.3,438,442.1,425,42510000,0.00%,2.3,0.005251142,17.10,0.040235294,451.70,-0.02523799,0.31,Mar-2022,Down Day
SBI,07-03-2022,440.3,447.5,453.95,433.45,33720000,-4.69%,-7.2,-0.016089385,20.50,0.047294959,440.30,0.00000000,-0.21,Mar-2022,Down Day
SBI,04-03-2022,461.95,460.3,470.9,457.65,20680000,-1.17%,1.65,0.003584619,13.25,0.028952256,440.30,0.04917102,-0.39,Mar-2022,Up Day
SBI,03-03-2022,467.4,480,483.4,464.6,20360000,-1.44%,-12.6,-0.02625,18.80,0.040464916,461.95,0.01179781,-0.02,Mar-2022,Up Day
SBI,02-03-2022,474.25,478,479.8,467,22000000,-1.85%,-3.75,-0.007845188,12.80,0.027408994,467.40,0.01465554,0.08,Mar-2022,Up Day
SBI,28-02-2022,483.2,476.9,485.3,473.1,18070000,0.05%,6.3,0.013210317,12.20,0.02578736,474.25,0.01887190,-0.18,Feb-2022,Up Day
SBI,25-02-2022,482.95,480,491.9,479.3,21790000,2.18%,2.95,0.006145833,12.60,0.026288337,483.20,-0.00051738,0.21,Feb-2022,Down Day
SBI,24-02-2022,472.65,480,487.95,468,32360000,-5.22%,-7.35,-0.0153125,19.95,0.042628205,482.95,-0.02132726,0.49,Feb-2022,Down Day
SBI,23-02-2022,498.7,503,505.35,497.25,13900000,0.06%,-4.3,-0.008548708,8.10,0.016289593,472.65,0.05511478,-0.57,Feb-2022,Up Day
SBI,22-02-2022,498.4,500.9,505.3,495.5,27110000,-2.63%,-2.5,-0.004991016,9.80,0.019778002,498.70,-0.00060156,0.95,Feb-2022,Down Day
SBI,21-02-2022,511.85,511.55,517.5,504.65,16870000,-0.67%,0.3,0.000586453,12.85,0.025463192,498.40,0.02698636,-0.38,Feb-2022,Up Day
SBI,18-02-2022,515.3,510.1,520.9,510.1,15110000,0.46%,5.2,0.01019408,10.80,0.021172319,511.85,0.00674026,-0.10,Feb-2022,Up Day
SBI,17-02-2022,512.95,520,520,511.15,16410000,-0.73%,-7.05,-0.013557692,8.85,0.0173139,515.30,-0.00456045,0.09,Feb-2022,Down Day
SBI,16-02-2022,516.7,526.5,528,514,19770000,-1.54%,-9.8,-0.018613485,14.00,0.027237354,512.95,0.00731065,0.20,Feb-2022,Up Day
SBI,15-02-2022,524.8,502,526.85,497.1,23840000,4.67%,22.8,0.045418327,29.75,0.059847113,516.70,0.01567641,0.21,Feb-2022,Up Day
SBI,14-02-2022,501.4,515,515.6,499.7,26150000,-5.32%,-13.6,-0.026407767,15.90,0.031819091,524.80,-0.04458841,0.10,Feb-2022,Down Day
SBI,11-02-2022,529.6,536.25,537.7,527.1,14610000,-2.03%,-6.65,-0.012400932,10.60,0.020110036,501.40,0.05624252,-0.44,Feb-2022,Up Day
SBI,10-02-2022,540.55,537.1,543.95,534.4,18660000,0.99%,3.45,0.006423385,9.55,0.017870509,529.60,0.02067598,0.28,Feb-2022,Up Day
SBI,09-02-2022,535.25,534.95,536.5,527.75,14860000,0.73%,0.3,0.0005608,8.75,0.01657982,540.55,-0.00980483,-0.20,Feb-2022,Down Day
SBI,08-02-2022,531.35,535.5,537.65,519,26570000,-0.36%,-4.15,-0.007749767,18.65,0.035934489,535.25,-0.00728631,0.79,Feb-2022,Down Day
SBI,07-02-2022,533.25,531.9,549,525.25,52290000,0.56%,1.35,0.002538071,23.75,0.045216564,531.35,0.00357580,0.97,Feb-2022,Up Day
SBI,04-02-2022,530.3,542.15,546.4,527.3,25330000,-1.81%,-11.85,-0.02185742,19.10,0.036222264,533.25,-0.00553211,-0.52,Feb-2022,Down Day
SBI,03-02-2022,540.1,537.15,544.7,537.15,22720000,0.06%,2.95,0.005491948,7.55,0.014055664,530.30,0.01848011,-0.10,Feb-2022,Up Day
SBI,02-02-2022,539.8,536.65,544.25,531.35,21660000,1.41%,3.15,0.005869748,12.90,0.024277783,540.10,-0.00055545,-0.05,Feb-2022,Down Day
SBI,01-02-2022,532.3,543.95,543.95,520,32250000,-1.11%,-11.65,-0.02141741,23.95,0.046057692,539.80,-0.01389403,0.49,Feb-2022,Down Day
SBI,31-01-2022,538.3,529,540.9,527.05,28670000,2.84%,9.3,0.01758034,13.85,0.026278342,532.30,0.01127184,-0.11,Jan-2022,Up Day
SBI,28-01-2022,523.45,534,536.4,521.4,24720000,-1.04%,-10.55,-0.019756554,15.00,0.0287687,538.30,-0.02758685,-0.14,Jan-2022,Down Day
SBI,27-01-2022,528.95,503.55,530.85,503.2,35410000,2.78%,25.4,0.050441863,27.65,0.054948331,523.45,0.01050721,0.43,Jan-2022,Up Day
SBI,25-01-2022,514.65,490,517.5,489,21790000,4.15%,24.65,0.050306122,28.50,0.058282209,528.95,-0.02703469,-0.38,Jan-2022,Down Day
SBI,24-01-2022,494.15,502.4,506.8,488,20230000,-1.70%,-8.25,-0.016421178,18.80,0.03852459,514.65,-0.03983290,-0.07,Jan-2022,Down Day
SBI,21-01-2022,502.7,505.3,507.5,498,16950000,-1.70%,-2.6,-0.005145458,9.50,0.019076305,494.15,0.01730244,-0.16,Jan-2022,Up Day
SBI,20-01-2022,511.4,516,519.15,508,17720000,-0.85%,-4.6,-0.008914729,11.15,0.021948819,502.70,0.01730654,0.05,Jan-2022,Up Day
SBI,19-01-2022,515.8,505,517.65,500.3,16080000,1.78%,10.8,0.021386139,17.35,0.034679192,511.40,0.00860383,-0.09,Jan-2022,Up Day
SBI,18-01-2022,506.8,514,517.45,505,12590000,-1.40%,-7.2,-0.014007782,12.45,0.024653465,515.80,-0.01744862,-0.22,Jan-2022,Down Day
SBI,17-01-2022,514,508,518.9,507.55,17420000,1.11%,6,0.011811024,11.35,0.022362329,506.80,0.01420679,0.38,Jan-2022,Up Day
SBI,14-01-2022,508.35,509,510.35,505.15,8720000,-0.59%,-0.65,-0.001277014,5.20,0.010293972,514.00,-0.01099222,-0.50,Jan-2022,Down Day
SBI,13-01-2022,511.35,510,512.85,507,10450000,0.22%,1.35,0.002647059,5.85,0.011538462,508.35,0.00590145,0.20,Jan-2022,Up Day
SBI,12-01-2022,510.25,509.9,513.5,508.5,14490000,0.85%,0.35,0.000686409,5.00,0.009832842,511.35,-0.00215117,0.39,Jan-2022,Down Day
SBI,11-01-2022,505.95,503,507.8,499.25,16110000,0.46%,2.95,0.005864811,8.55,0.017125689,510.25,-0.00842724,0.11,Jan-2022,Down Day
SBI,10-01-2022,503.65,493.35,504.95,492.5,15830000,2.52%,10.3,0.020877673,12.45,0.025279188,505.95,-0.00454590,-0.02,Jan-2022,Down Day
SBI,07-01-2022,491.25,493.45,501.95,489.45,22750000,-0.09%,-2.2,-0.004458405,12.50,0.02553887,503.65,-0.02462027,0.44,Jan-2022,Down Day
SBI,06-01-2022,491.7,487.7,494.4,485.4,18190000,-0.14%,4,0.008201763,9.00,0.018541409,491.25,0.00091603,-0.20,Jan-2022,Up Day
SBI,05-01-2022,492.4,481.9,495,479.15,24690000,1.84%,10.5,0.021788753,15.85,0.033079411,491.70,0.00142363,0.36,Jan-2022,Up Day
SBI,04-01-2022,483.5,472.5,484.7,471.05,23300000,2.70%,11,0.023280423,13.65,0.028977816,492.40,-0.01807474,-0.06,Jan-2022,Down Day
SBI,03-01-2022,470.8,462,472,460.1,13120000,2.25%,8.8,0.019047619,11.90,0.025863943,483.50,-0.02626680,-0.44,Jan-2022,Down Day
SBI,31-12-2021,460.45,454.25,461.4,453.1,10010000,1.94%,6.2,0.013648872,8.30,0.018318252,470.80,-0.02198386,-0.24,Dec-2021,Down Day
SBI,30-12-2021,451.7,452.75,454.9,448.5,28880000,-0.59%,-1.05,-0.002319161,6.40,0.014269788,460.45,-0.01900315,1.89,Dec-2021,Down Day
SBI,29-12-2021,454.4,461,462.15,451.4,11760000,-1.47%,-6.6,-0.014316703,10.75,0.023814798,451.70,0.00597742,-0.59,Dec-2021,Up Day
SBI,28-12-2021,461.2,461.2,462.9,459.05,8830000,0.69%,0,0,3.85,0.008386886,454.40,0.01496479,-0.25,Dec-2021,Up Day
SBI,27-12-2021,458.05,453.7,460.5,450.55,8860000,0.24%,4.35,0.009587833,9.95,0.022084119,461.20,-0.00683001,0.00,Dec-2021,Down Day
SBI,24-12-2021,456.95,462.6,463.6,452.2,13220000,-1.05%,-5.65,-0.012213575,11.40,0.025210084,458.05,-0.00240148,0.49,Dec-2021,Down Day
SBI,23-12-2021,461.8,461,465,457.75,14470000,1.31%,0.8,0.001735358,7.25,0.01583834,456.95,0.01061385,0.09,Dec-2021,Up Day
SBI,22-12-2021,455.85,450,457.3,449,13100000,2.21%,5.85,0.013,8.30,0.018485523,461.80,-0.01288437,-0.09,Dec-2021,Down Day
SBI,21-12-2021,446,457.05,458.25,444.5,16620000,-0.71%,-11.05,-0.024176786,13.75,0.030933633,455.85,-0.02160799,0.27,Dec-2021,Down Day
SBI,20-12-2021,449.2,459,464,443,22340000,-3.98%,-9.8,-0.021350763,21.00,0.047404063,446.00,0.00717489,0.34,Dec-2021,Up Day
SBI,17-12-2021,467.8,480.05,481.4,466.5,12650000,-2.77%,-12.25,-0.025518175,14.90,0.031939979,449.20,0.04140695,-0.43,Dec-2021,Up Day
SBI,16-12-2021,481.15,488.35,490.55,478.25,11110000,-0.75%,-7.2,-0.014743524,12.30,0.025718766,467.80,0.02853784,-0.12,Dec-2021,Up Day
SBI,15-12-2021,484.8,490,491,483.5,8640000,-0.77%,-5.2,-0.010612245,7.50,0.015511892,481.15,0.00758599,-0.22,Dec-2021,Up Day
SBI,14-12-2021,488.55,486,490.35,481.8,11640000,0.15%,2.55,0.005246914,8.55,0.017745953,484.80,0.00773515,0.35,Dec-2021,Up Day
SBI,13-12-2021,487.8,497.75,500.45,486.35,14050000,-1.39%,-9.95,-0.019989955,14.10,0.028991467,488.55,-0.00153516,0.21,Dec-2021,Down Day
SBI,10-12-2021,494.7,488.5,495.95,484.4,13260000,1.24%,6.2,0.012691914,11.55,0.023843931,487.80,0.01414514,-0.06,Dec-2021,Up Day
SBI,09-12-2021,488.65,492.3,493.5,486.1,12560000,-0.59%,-3.65,-0.007414178,7.40,0.015223205,494.70,-0.01222963,-0.05,Dec-2021,Down Day
SBI,08-12-2021,491.55,480.9,492.4,480.25,20400000,3.12%,10.65,0.022145976,12.15,0.025299323,488.65,0.00593472,0.62,Dec-2021,Up Day
SBI,07-12-2021,476.7,469.2,479.7,469.2,13640000,2.45%,7.5,0.015984655,10.50,0.022378517,491.55,-0.03021056,-0.33,Dec-2021,Down Day
SBI,06-12-2021,465.3,473.15,477,463.8,14350000,-1.66%,-7.85,-0.016590933,13.20,0.028460543,476.70,-0.02391441,0.05,Dec-2021,Down Day
SBI,03-12-2021,473.15,475.75,481.5,470.05,16650000,-0.81%,-2.6,-0.005465055,11.45,0.024359111,465.30,0.01687084,0.16,Dec-2021,Up Day
SBI,02-12-2021,477,474.5,478.15,470.95,12960000,0.36%,2.5,0.005268704,7.20,0.015288247,473.15,0.00813695,-0.22,Dec-2021,Up Day
SBI,01-12-2021,475.3,464.45,477.25,464,17160000,3.20%,10.85,0.023360965,13.25,0.028556034,477.00,-0.00356394,0.32,Dec-2021,Down Day
SBI,30-11-2021,460.55,468,477.25,458,23030000,-0.98%,-7.45,-0.015918803,19.25,0.042030568,475.30,-0.03103303,0.34,Nov-2021,Down Day
SBI,29-11-2021,465.1,470,477.75,454.3,22410000,-1.15%,-4.9,-0.010425532,23.45,0.051617874,460.55,0.00987949,-0.03,Nov-2021,Up Day
SBI,26-11-2021,470.5,486.25,487.9,467.1,26310000,-4.09%,-15.75,-0.032390746,20.80,0.044530079,465.10,0.01161041,0.17,Nov-2021,Up Day
SBI,25-11-2021,490.55,490,495.45,486.3,12890000,-0.53%,0.55,0.001122449,9.15,0.018815546,470.50,0.04261424,-0.51,Nov-2021,Up Day
SBI,24-11-2021,493.15,495.8,500,489.05,13960000,0.02%,-2.65,-0.005344897,10.95,0.022390349,490.55,0.00530017,0.08,Nov-2021,Up Day
SBI,23-11-2021,493.05,485.25,495.4,480,20000000,1.37%,7.8,0.016074189,15.40,0.032083333,493.15,-0.00020278,0.43,Nov-2021,Down Day
SBI,22-11-2021,486.4,506,506,477.5,28800000,-3.45%,-19.6,-0.038735178,28.50,0.059685864,493.05,-0.01348748,0.44,Nov-2021,Down Day
SBI,18-11-2021,503.8,499.1,506.2,492.3,22470000,1.13%,4.7,0.009416951,13.90,0.028234816,486.40,0.03577303,-0.22,Nov-2021,Up Day
SBI,17-11-2021,498.15,493.85,505.4,491,20490000,0.62%,4.3,0.008707097,14.40,0.029327902,503.80,-0.01121477,-0.09,Nov-2021,Down Day
SBI,16-11-2021,495.1,507.4,507.4,493.5,19550000,-2.26%,-12.3,-0.02424123,13.90,0.02816616,498.15,-0.00612265,-0.05,Nov-2021,Down Day
SBI,15-11-2021,506.55,512.4,515.9,505.5,13330000,-0.94%,-5.85,-0.011416862,10.40,0.020573689,495.10,0.02312664,-0.32,Nov-2021,Up Day
SBI,12-11-2021,511.35,512,513,502.7,19840000,0.34%,-0.65,-0.001269531,10.30,0.020489357,506.55,0.00947587,0.49,Nov-2021,Up Day
SBI,11-11-2021,509.6,522.85,522.85,507.1,23090000,-2.82%,-13.25,-0.025341876,15.75,0.031058963,511.35,-0.00342231,0.16,Nov-2021,Down Day
SBI,10-11-2021,524.4,525.55,528.5,521.5,15810000,-0.90%,-1.15,-0.002188184,7.00,0.013422819,509.60,0.02904239,-0.32,Nov-2021,Up Day
SBI,09-11-2021,529.15,526.25,532,522.2,25450000,1.13%,2.9,0.005510689,9.80,0.018766756,524.40,0.00905797,0.61,Nov-2021,Up Day
SBI,08-11-2021,523.25,534.45,534.45,516.45,36800000,-1.36%,-11.2,-0.020956123,18.00,0.034853326,529.15,-0.01114996,0.45,Nov-2021,Down Day
SBI,04-11-2021,530.45,531.5,535.9,528.05,9800000,0.53%,-1.05,-0.001975541,7.85,0.014866016,523.25,0.01376015,-0.73,Nov-2021,Up Day
SBI,03-11-2021,527.65,524,542.3,515.2,80780000,1.14%,3.65,0.006965649,27.10,0.052600932,530.45,-0.00527854,7.24,Nov-2021,Down Day
SBI,02-11-2021,521.7,514.8,525,512.05,26800000,1.16%,6.9,0.013403263,12.95,0.025290499,527.65,-0.01127641,-0.67,Nov-2021,Down Day
SBI,01-11-2021,515.7,508.5,516.95,501,20680000,2.70%,7.2,0.014159292,15.95,0.031836327,521.70,-0.01150086,-0.23,Nov-2021,Down Day
SBI,29-10-2021,502.15,501.5,512.65,488.4,31360000,0.16%,0.65,0.001296112,24.25,0.049651925,515.70,-0.02627497,0.52,Oct-2021,Down Day
SBI,28-10-2021,501.35,519.6,520.55,497.6,28140000,-3.43%,-18.25,-0.035123172,22.95,0.046121383,502.15,-0.00159315,-0.10,Oct-2021,Down Day
SBI,27-10-2021,519.15,513.7,526.85,512.75,29460000,1.29%,5.45,0.010609305,14.10,0.027498781,501.35,0.03550414,0.05,Oct-2021,Up Day
SBI,26-10-2021,512.55,507.6,518.2,507.6,21110000,1.19%,4.95,0.009751773,10.60,0.020882585,519.15,-0.01271309,-0.28,Oct-2021,Down Day
SBI,25-10-2021,506.5,506.5,515.45,497.85,35620000,0.71%,0,0,17.60,0.035352014,512.55,-0.01180373,0.69,Oct-2021,Down Day
SBI,22-10-2021,502.95,504.6,508.7,500,24080000,0.00%,-1.65,-0.003269917,8.70,0.0174,506.50,-0.00700888,-0.32,Oct-2021,Down Day
SBI,21-10-2021,502.95,504.9,506.5,491.75,20810000,0.61%,-1.95,-0.003862151,14.75,0.029994916,502.95,0.00000000,-0.14,Oct-2021,Down Day
SBI,20-10-2021,499.9,488.8,507.5,483.1,34080000,2.40%,11.1,0.022708674,24.40,0.050507141,502.95,-0.00606422,0.64,Oct-2021,Down Day
SBI,19-10-2021,488.2,500.35,504.2,483.25,20650000,-1.96%,-12.15,-0.024283002,20.95,0.043352302,499.90,-0.02340468,-0.39,Oct-2021,Down Day
SBI,18-10-2021,497.95,494,501,491.7,20080000,1.50%,3.95,0.007995951,9.30,0.018913972,488.20,0.01997132,-0.03,Oct-2021,Up Day
SBI,14-10-2021,490.6,482,493.9,482,23430000,1.85%,8.6,0.017842324,11.90,0.024688797,497.95,-0.01476052,0.17,Oct-2021,Down Day
SBI,13-10-2021,481.7,486.15,486.15,478,17640000,-0.27%,-4.45,-0.009153553,8.15,0.017050209,490.60,-0.01814105,-0.25,Oct-2021,Down Day
SBI,12-10-2021,483,470,484.4,468.1,33760000,2.93%,13,0.027659574,16.30,0.034821619,481.70,0.00269878,0.91,Oct-2021,Up Day
SBI,11-10-2021,469.25,460,474.95,458.65,20690000,2.46%,9.25,0.020108696,16.30,0.035539082,483.00,-0.02846791,-0.39,Oct-2021,Down Day
SBI,08-10-2021,458,461.9,464,454.25,16520000,0.02%,-3.9,-0.008443386,9.75,0.021463952,469.25,-0.02397443,-0.20,Oct-2021,Down Day
SBI,07-10-2021,457.9,462.1,464,457.1,9980000,0.15%,-4.2,-0.009088942,6.90,0.015095165,458.00,-0.00021834,-0.40,Oct-2021,Down Day
SBI,06-10-2021,457.2,465,471,453.65,19060000,-1.61%,-7.8,-0.016774194,17.35,0.038245343,457.90,-0.00152872,0.91,Oct-2021,Down Day
SBI,05-10-2021,464.7,462,469,458.7,16490000,0.33%,2.7,0.005844156,10.30,0.022454763,457.20,0.01640420,-0.13,Oct-2021,Up Day
SBI,04-10-2021,463.15,453.8,464.4,451.6,16250000,2.55%,9.35,0.02060379,12.80,0.028343667,464.70,-0.00333549,-0.01,Oct-2021,Down Day
SBI,01-10-2021,451.65,448.5,455.55,443.8,14780000,-0.30%,3.15,0.007023411,11.75,0.02647589,463.15,-0.02482997,-0.09,Oct-2021,Down Day
SBI,30-09-2021,453,459.95,464.9,451.4,26530000,-1.52%,-6.95,-0.015110338,13.50,0.029906956,451.65,0.00298904,0.79,Sep-2021,Up Day
SBI,29-09-2021,460,441.85,462.3,439.1,38640000,3.39%,18.15,0.041077289,23.20,0.052835345,453.00,0.01545254,0.46,Sep-2021,Up Day
SBI,28-09-2021,444.9,449.2,455.8,439.6,19240000,-0.38%,-4.3,-0.009572573,16.20,0.036851683,460.00,-0.03282609,-0.50,Sep-2021,Down Day
SBI,27-09-2021,446.6,444.9,450.55,442.25,11750000,1.33%,1.7,0.003821083,8.30,0.018767665,444.90,0.00382108,-0.39,Sep-2021,Up Day
SBI,24-09-2021,440.75,451.1,451.9,440,10730000,-2.01%,-10.35,-0.022943915,11.90,0.027045455,446.60,-0.01309897,-0.09,Sep-2021,Down Day
SBI,23-09-2021,449.8,442.4,451.15,442.05,20520000,2.50%,7.4,0.016726944,9.10,0.020585907,440.75,0.02053318,0.91,Sep-2021,Up Day
SBI,22-09-2021,438.85,438.9,442.8,436.1,14320000,0.01%,-0.05,-0.000113921,6.70,0.015363449,449.80,-0.02434415,-0.30,Sep-2021,Down Day
SBI,21-09-2021,438.8,440.15,441.35,432.65,17280000,0.31%,-1.35,-0.003067136,8.70,0.020108633,438.85,-0.00011393,0.21,Sep-2021,Down Day
SBI,20-09-2021,437.45,449.4,453.5,435.65,18380000,-3.67%,-11.95,-0.02659101,17.85,0.040973258,438.80,-0.00307657,0.06,Sep-2021,Down Day
SBI,17-09-2021,454.1,468,471.9,450.35,41530000,-2.07%,-13.9,-0.029700855,21.55,0.047851671,437.45,0.03806149,1.26,Sep-2021,Up Day
SBI,16-09-2021,463.7,444.85,466.1,442.75,42640000,4.47%,18.85,0.042373834,23.35,0.052738566,454.10,0.02114072,0.03,Sep-2021,Up Day
SBI,15-09-2021,443.85,433,445,431.45,22180000,2.51%,10.85,0.025057737,13.55,0.031405725,463.70,-0.04280785,-0.48,Sep-2021,Down Day
SBI,14-09-2021,433,435,436.75,432.25,9980000,0.03%,-2,-0.004597701,4.50,0.010410642,443.85,-0.02444520,-0.55,Sep-2021,Down Day
SBI,13-09-2021,432.85,430.1,433.8,428.8,9570000,0.13%,2.75,0.006393862,5.00,0.011660448,433.00,-0.00034642,-0.04,Sep-2021,Down Day
SBI,09-09-2021,432.3,430.25,433.8,430,9660000,0.22%,2.05,0.004764672,3.80,0.008837209,432.85,-0.00127065,0.01,Sep-2021,Down Day
SBI,08-09-2021,431.35,429,435.4,427.35,22820000,0.52%,2.35,0.005477855,8.05,0.018837019,432.30,-0.00219755,1.36,Sep-2021,Down Day
SBI,07-09-2021,429.1,431.05,431.7,425.1,14930000,-0.45%,-1.95,-0.004523837,6.60,0.015525759,431.35,-0.00521618,-0.35,Sep-2021,Down Day
SBI,06-09-2021,431.05,432,433.85,430.05,10690000,-0.08%,-0.95,-0.002199074,3.80,0.008836182,429.10,0.00454440,-0.28,Sep-2021,Up Day
SBI,03-09-2021,431.4,431.25,434.3,428.2,14230000,0.38%,0.15,0.000347826,6.10,0.01424568,431.05,0.00081197,0.33,Sep-2021,Up Day
SBI,02-09-2021,429.75,431.4,433.5,427.75,14370000,-0.03%,-1.65,-0.003824757,5.75,0.013442431,431.40,-0.00382476,0.01,Sep-2021,Down Day
SBI,01-09-2021,429.9,427.5,432.55,425.15,18780000,0.90%,2.4,0.005614035,7.40,0.017405622,429.75,0.00034904,0.31,Sep-2021,Up Day
SBI,31-08-2021,426.05,423.85,427,418.7,26260000,0.79%,2.2,0.005190516,8.30,0.019823262,429.90,-0.00895557,0.40,Aug-2021,Down Day
SBI,30-08-2021,422.7,414.4,423.3,413.5,20310000,2.49%,8.3,0.020028958,9.80,0.023700121,426.05,-0.00786293,-0.23,Aug-2021,Down Day
SBI,27-08-2021,412.45,410.35,414.35,407.5,15090000,0.41%,2.1,0.005117583,6.85,0.016809816,422.70,-0.02424888,-0.26,Aug-2021,Down Day
SBI,26-08-2021,410.75,414.5,415.8,410,15900000,-1.32%,-3.75,-0.009047045,5.80,0.014146341,412.45,-0.00412171,0.05,Aug-2021,Down Day
SBI,25-08-2021,416.25,419,421.3,414.3,16410000,-0.32%,-2.75,-0.006563246,7.00,0.016895969,410.75,0.01339014,0.03,Aug-2021,Up Day
SBI,24-08-2021,417.6,409.5,418.75,408.2,19010000,1.98%,8.1,0.01978022,10.55,0.025845174,416.25,0.00324324,0.16,Aug-2021,Up Day
SBI,23-08-2021,409.5,411.1,413,401.25,26560000,0.69%,-1.6,-0.003891997,11.75,0.029283489,417.60,-0.01939655,0.40,Aug-2021,Down Day
SBI,20-08-2021,406.7,415,417.35,405.15,25540000,-3.10%,-8.3,-0.02,12.20,0.030112304,409.50,-0.00683761,-0.04,Aug-2021,Down Day
SBI,18-08-2021,419.7,422.15,424.35,418,17670000,-0.43%,-2.45,-0.005803624,6.35,0.015191388,406.70,0.03196459,-0.31,Aug-2021,Up Day
SBI,17-08-2021,421.5,424.85,425.85,415.25,22960000,-0.79%,-3.35,-0.007885136,10.60,0.025526791,419.70,0.00428878,0.30,Aug-2021,Up Day
SBI,16-08-2021,424.85,430,434,424,17610000,-1.47%,-5.15,-0.011976744,10.00,0.023584906,421.50,0.00794781,-0.23,Aug-2021,Up Day
SBI,13-08-2021,431.2,427.6,432.25,425,20910000,0.95%,3.6,0.008419083,7.25,0.017058824,424.85,0.01494645,0.19,Aug-2021,Up Day
SBI,12-08-2021,427.15,430,430.45,425,16850000,-0.21%,-2.85,-0.006627907,5.45,0.012823529,431.20,-0.00939239,-0.19,Aug-2021,Down Day
